id,guests,rooms,beds,baths,price,booked,available
36771104?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1.5,65,9,112
27571499?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,77,49,72
13787286?check_in=2025-01-21&check_out=2025-01-23,8,2,4,2,151,21,100
554199334516292457?check_in=2025-01-21&check_out=2025-01-23,8,3,6,2,115,14,107
52187109?check_in=2025-01-21&check_out=2025-01-23,4,2,2,2,393,24,97
914550064856323947?check_in=2025-01-21&check_out=2025-01-23,2,0,1,1,111,2,119
580967721536209502?check_in=2025-01-21&check_out=2025-01-23,2,1,2,1,100,27,94
1064666018362511055?check_in=2025-01-21&check_out=2025-01-23,3,1,1,1,117,5,116
1004258129244076373?check_in=2025-01-21&check_out=2025-01-23,4,2,2,1,129,N/A,81
623143382434098266?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,70,30,91
1181944943631179000?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,90,3,118
1035056824857742962?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,124,52,69
1266584005594598548?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,84,N/A,121
646421238486296345?check_in=2025-01-21&check_out=2025-01-23,4,1,4,2,101,6,115
1123820347832936783?check_in=2025-01-21&check_out=2025-01-23,12,4,6,2,300,41,80
1219733244530665754?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,65,32,89
915445362763116031?check_in=2025-01-21&check_out=2025-01-23,2,1,2,1,230,14,107
1146507649889040852?check_in=2025-01-21&check_out=2025-01-23,4,2,2,1,150,6,115
702428447954772854?check_in=2025-01-21&check_out=2025-01-23,5,1,5,2,119,N/A,121
747227004458257288?check_in=2025-01-21&check_out=2025-01-23,10,3,6,2,250,12,109
19594996?check_in=2025-01-21&check_out=2025-01-23,4,2,2,1,207,18,103
1026859688641572151?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,109,9,112
854962432706455763?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,85,N/A,121
53411826?check_in=2025-01-21&check_out=2025-01-23,4,2,2,1,138,75,46
21795243?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,78,32,89
899541331507913839?check_in=2025-01-21&check_out=2025-01-23,6,2,3,1,125,36,85
1112457380077718591?check_in=2025-01-21&check_out=2025-01-23,10,4,6,2,238,23,98
833485519624032597?check_in=2025-01-21&check_out=2025-01-23,3,1,2,1,85,34,87
46674928?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,60,11,110
1177571568822226433?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,75,N/A,121
958722642101479591?check_in=2025-01-21&check_out=2025-01-23,6,2,2,2,165,39,82
876650113148139942?check_in=2025-01-21&check_out=2025-01-23,7,2,5,2,120,6,115
989808214840220484?check_in=2025-01-21&check_out=2025-01-23,4,1,1,1,88,36,85
1252972959762834690?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,129,33,88
24667457?check_in=2025-01-21&check_out=2025-01-23,4,2,2,1,150,27,94
1028886641470173249?check_in=2025-01-21&check_out=2025-01-23,4,2,2,2.5,165,56,65
982819122880070196?check_in=2025-01-21&check_out=2025-01-23,6,1,2,1,76,37,84
766867596179693697?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,95,N/A,121
554569777312482410?check_in=2025-01-21&check_out=2025-01-23,3,1,1,1,80,79,42
1236155693864396248?check_in=2025-01-21&check_out=2025-01-23,4,2,2,2,150,11,110
919665168432975016?check_in=2025-01-21&check_out=2025-01-23,4,1,7,1,113,23,98
50625335?check_in=2025-01-21&check_out=2025-01-23,3,1,1,1,100,41,80
1236486635031672526?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,66,1,120
47743964?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,116,50,71
53982252?check_in=2025-01-21&check_out=2025-01-23,12,4,8,3,300,52,69
1074795407457746230?check_in=2025-01-21&check_out=2025-01-23,6,4,3,2,239,18,103
953555355468971286?check_in=2025-01-21&check_out=2025-01-23,6,3,3,3,135,10,111
25534619?check_in=2025-01-21&check_out=2025-01-23,6,3,5,2,107,39,82
633574431108724175?check_in=2025-01-21&check_out=2025-01-23,4,2,2,1,128,18,103
649116294423331034?check_in=2025-01-21&check_out=2025-01-23,3,1,1,1,111,18,103
12182553?check_in=2025-01-21&check_out=2025-01-23,4,2,3,1,199,18,103
46747337?check_in=2025-01-21&check_out=2025-01-23,8,3,4,2,122,101,20
984770079519124529?check_in=2025-01-21&check_out=2025-01-23,4,1,1,1,90,52,69
723366465542480828?check_in=2025-01-21&check_out=2025-01-23,8,4,5,2,139,24,97
994357432669409181?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,48,N/A,121
710042659966331439?check_in=2025-01-21&check_out=2025-01-23,4,1,1,1,100,37,84
948769108551439173?check_in=2025-01-21&check_out=2025-01-23,3,1,1,1,110,14,107
17810531?check_in=2025-01-21&check_out=2025-01-23,7,2,4,2,125,12,109
619449063830837557?check_in=2025-01-21&check_out=2025-01-23,6,1,4,2,139,31,90
29760773?check_in=2025-01-21&check_out=2025-01-23,3,1,2,1,195,61,60
670504111971369562?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,145,52,69
36770629?check_in=2025-01-21&check_out=2025-01-23,4,3,3,2,189,48,73
42685898?check_in=2025-01-21&check_out=2025-01-23,4,2,2,2,273,85,36
659962694026124904?check_in=2025-01-21&check_out=2025-01-23,12,3,7,2,180,31,90
569753753616894236?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,75,77,44
1189374877466772876?check_in=2025-01-21&check_out=2025-01-23,12,4,5,3,161,48,73
1016197940485434993?check_in=2025-01-21&check_out=2025-01-23,6,3,3,2,268,49,72
689426330180636405?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,76,17,104
1236415285101804738?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,125,17,5
822391237046436378?check_in=2025-01-21&check_out=2025-01-23,3,1,2,1,80,7,114
29457508?check_in=2025-01-21&check_out=2025-01-23,4,2,2,1,199,27,94
930345731496981565?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,184,N/A,121
1021216993264170126?check_in=2025-01-21&check_out=2025-01-23,8,2,4,1,160,53,68
1170492745357326348?check_in=2025-01-21&check_out=2025-01-23,4,1,3,1,179,39,82
808821382640255045?check_in=2025-01-21&check_out=2025-01-23,8,2,5,1.5,226,44,77
894167244618165517?check_in=2025-01-21&check_out=2025-01-23,6,1,4,2,99,6,115
48110101?check_in=2025-01-21&check_out=2025-01-23,4,2,2,2,89,17,104
1242287507636126721?check_in=2025-01-21&check_out=2025-01-23,6,3,4,2,174,29,92
51969828?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,60,N/A,121
705985065289208092?check_in=2025-01-21&check_out=2025-01-23,4,1,1,1,159,20,101
1059392056860852603?check_in=2025-01-21&check_out=2025-01-23,8,3,4,2,190,6,115
53923059?check_in=2025-01-21&check_out=2025-01-23,4,0,2,1,111,N/A,121
1039190316918693353?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,50,45,76
924150706031464364?check_in=2025-01-21&check_out=2025-01-23,4,1,1,1,230,32,89
923800877370607567?check_in=2025-01-21&check_out=2025-01-23,8,4,5,2,155,80,41
772549631923722036?check_in=2025-01-21&check_out=2025-01-23,6,2,3,2,139,36,85
38162515?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,50,67,54
976147029206516060?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,60,7,114
776968918202392427?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,95,26,95
775309472515940572?check_in=2025-01-21&check_out=2025-01-23,3,1,1,1,138,N/A,121
1130367346814671866?check_in=2025-01-21&check_out=2025-01-23,3,1,1,1,99,64,57
993374480128383476?check_in=2025-01-21&check_out=2025-01-23,6,2,3,2,225,76,45
781149159914218153?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,339,26,95
1044492060089842205?check_in=2025-01-21&check_out=2025-01-23,7,3,5,2,273,46,75
1251668585893748700?check_in=2025-01-21&check_out=2025-01-23,4,1,1,1,59,N/A,121
43842620?check_in=2025-01-21&check_out=2025-01-23,5,1,3,1,135,N/A,121
1016213526175753804?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,90,N/A,121
30739748?check_in=2025-01-21&check_out=2025-01-23,4,2,2,1,199,41,80
14934984?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,233,15,106
639368119700717319?check_in=2025-01-21&check_out=2025-01-23,6,2,3,2,74,49,72
8615068?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,140,38,83
1032511745757712408?check_in=2025-01-21&check_out=2025-01-23,3,1,0,1,77,2,119
921779115765132093?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,53,10,111
586035866735960843?check_in=2025-01-21&check_out=2025-01-23,4,1,4,1,97,6,115
1186885539462441113?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,147,4,117
963726179600795382?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,58,N/A,121
